x y
0.605652 0.051306
0.668893 0.375125
0.845067 0.106474
0.850785 0.388098
0.836211 0.411080
0.204655 0.903883
0.138932 0.377642
0.326126 0.029028
0.378996 0.820689
0.802573 0.544632
0.382853 0.337780
0.683339 0.145922
0.604097 0.913424
0.633205 0.179081
0.392051 0.237775
0.869363 0.753930
0.152674 0.594159
0.405253 0.307843
0.752157 0.960890
0.447100 0.304988
0.244083 0.744803
0.245258 0.540698
0.699921 0.892955
0.396877 0.097636
0.964987 0.414435
0.781827 0.779378
0.011850 0.747522
0.140550 0.879692
0.599175 0.453445
0.000064 0.009785
0.057015 0.084151
0.153386 0.403097
0.225455 0.874830
0.562905 0.539849
0.562487 0.601902
0.514221 0.400099
0.056706 0.535004
0.373037 0.692821
0.960852 0.168277
0.081054 0.499642
0.924655 0.184273
0.090861 0.780153
0.600158 0.283681
0.905181 0.817862
0.315243 0.525718
0.629357 0.661919
0.039411 0.270285
0.791978 0.698848
0.172932 0.251077
0.849463 0.355608
0.852304 0.993562
0.353606 0.080018
0.991881 0.161660
0.200385 0.374416
0.966968 0.439976
0.724301 0.432438
0.752099 0.760021
0.103195 0.467467
0.767441 0.881489
0.956603 0.780330
0.513538 0.107453
0.427930 0.675785
0.902539 0.033496
0.809979 0.828684
0.869926 0.422454
0.286867 0.977459
0.789211 0.285720
0.244605 0.239437
0.053894 0.424662
0.458667 0.003761
0.039062 0.793242
0.358450 0.112702
0.596180 0.101767
0.900222 0.930808
0.918458 0.580785
0.696214 0.427573
0.848574 0.200043
0.883759 0.200630
0.486222 0.242954
0.470660 0.383344
0.047574 0.012533
0.674356 0.742124
0.993937 0.812268
0.683910 0.819457
0.506859 0.430938
0.327300 0.723459
0.148075 0.919823
0.516659 0.425657
0.725719 0.316387
0.641056 0.234240
0.717228 0.635232
0.838637 0.278252
0.459838 0.168088
0.535733 0.495085
0.888900 0.892430
0.663035 0.135807
0.952685 0.256060
0.277713 0.285288
0.711239 0.867451
0.263298 0.506270
0.976685 0.874066
0.363255 0.578423
0.084367 0.158150
0.890935 0.171406
0.666584 0.061882
0.694003 0.039197
0.836559 0.153994
0.446767 0.385728
0.573517 0.213698
0.422139 0.857799
0.382095 0.029340
0.308849 0.034717
0.169960 0.428195
0.543855 0.971966
0.492609 0.107506
0.440116 0.368124
0.672924 0.697942
0.437634 0.388757
0.261178 0.949760
0.994431 0.087684
0.473933 0.146432
0.413434 0.679394
0.657155 0.515547
0.030061 0.820557
0.136691 0.995227
0.702303 0.382438
0.080229 0.766609
0.972539 0.022756
0.221460 0.955323
0.382149 0.432750
0.985129 0.135024
0.593814 0.962592
0.676299 0.030816
0.271813 0.559656
0.062283 0.974836
0.021623 0.601436
0.968598 0.218104
0.246978 0.137160
0.572600 0.553240
0.361890 0.657351
0.931366 0.830458
0.901156 0.733813
0.915508 0.845408
0.790903 0.814652
0.608559 0.482212
0.384502 0.242667
0.411304 0.186793
0.778960 0.805768
0.721862 0.918851
0.872977 0.995942
0.616474 0.244470
0.355667 0.090980
0.194477 0.757605
0.369141 0.824850
0.722804 0.267170
0.869700 0.615077
0.055265 0.396171
0.134668 0.144058
0.626809 0.135376
0.574696 0.084767
0.240982 0.313170
0.078970 0.455673
0.433515 0.608389
0.425409 0.097830
0.419327 0.195667
0.714444 0.092469
0.133926 0.673697
0.881933 0.300737
0.501668 0.186960
0.909008 0.904911
0.117450 0.730405
0.825361 0.251166
0.124401 0.465603
0.039517 0.286411
0.278449 0.737424
0.312192 0.420191
0.652724 0.215365
0.728040 0.023952
0.496479 0.729408
0.707921 0.324984
0.948879 0.533892
0.035551 0.188097
0.914792 0.397681
0.474716 0.473011
0.189128 0.430959
0.190849 0.656027
0.211102 0.256961
0.048250 0.954939
0.388344 0.515185
0.813621 0.517835
0.113285 0.956673
0.277318 0.907759
0.917922 0.881073
0.120408 0.011120
0.080822 0.513107
0.562855 0.493886
0.548159 0.135705
0.391665 0.669173
0.195280 0.114246
0.220883 0.591761
0.126348 0.255686
0.936924 0.271875
0.020514 0.433328
0.753601 0.630854
0.669531 0.739837
0.425359 0.021316
0.935202 0.441454
0.866666 0.300748
0.001312 0.280906
0.720625 0.856813
0.113962 0.716110
0.480087 0.433895
0.244584 0.258217
0.815213 0.649901
0.523543 0.593041
0.523195 0.909711
0.387176 0.725075
0.037270 0.247702
0.814109 0.611817
0.820571 0.586357
0.794709 0.868152
0.551754 0.920221
0.174240 0.934983
0.705681 0.893756
0.528688 0.746951
0.064271 0.245977
0.399831 0.706653
0.105907 0.469113
0.228710 0.046071
0.765324 0.376530
0.655122 0.875310
0.809982 0.435000
0.281623 0.009330
0.741707 0.984318
0.677238 0.268160
0.997614 0.590011
0.071074 0.383150
0.700480 0.488695
0.958217 0.628720
0.204610 0.064947
0.745284 0.365376
0.813273 0.131809
0.111770 0.585121
0.090804 0.026928
0.087036 0.060900
0.863163 0.940044
0.661557 0.326695
0.549994 0.660706
0.484868 0.893980
0.851123 0.908302
0.053489 0.193038
0.599531 0.695532
0.883236 0.856338
0.929609 0.418386
0.711193 0.022932
0.852602 0.667614
0.070441 0.254480
0.047495 0.342769
0.838465 0.995063
0.254343 0.397179
0.245967 0.226684
0.256021 0.327423
0.240286 0.388821
0.725908 0.719625
0.708206 0.177392
0.984423 0.719054
0.843863 0.812432
0.668792 0.012319
0.397350 0.438381
0.356076 0.852747
0.014481 0.369666
0.488685 0.470207
0.550591 0.211759
0.098959 0.554301
0.961014 0.612953
0.590382 0.287167
0.569942 0.244357
0.147895 0.343254
0.941489 0.699476
0.282325 0.387976
0.331290 0.865969
0.214045 0.061043
0.363726 0.308472
0.635345 0.659998
0.521324 0.780971
0.778821 0.694360
0.323452 0.208941
0.020266 0.700687
0.077926 0.566643
0.721544 0.474899
0.713862 0.079820
0.839106 0.075093
0.415600 0.400978
0.148205 0.165355
0.352835 0.277895
0.206995 0.015132
0.206950 0.509045
0.485414 0.313217
0.701225 0.987328
0.063031 0.994061
0.892961 0.621782
0.606909 0.990848
0.071470 0.733389
0.574912 0.569064
0.763734 0.463970
0.540648 0.451164
0.086011 0.193052
0.908145 0.044072
0.220136 0.511236
0.501399 0.915700
0.924688 0.518218
0.402231 0.384846
0.486349 0.713743
0.453491 0.839636
0.432236 0.663305
0.206140 0.795503
0.438002 0.492787
0.753519 0.819805
0.018297 0.150821
0.817759 0.950454
0.061536 0.104906
0.621143 0.826419
0.668479 0.319331
0.355079 0.770888
0.832093 0.974198
0.530634 0.822171
0.477032 0.403121
0.509482 0.429703
0.789232 0.155675
0.716753 0.755764
0.256777 0.569020
0.252370 0.493502
0.575061 0.212127
0.816528 0.421005
0.492188 0.712864
0.885790 0.033150
0.610040 0.069056
0.720707 0.730821
0.584282 0.806959
0.938853 0.042428
0.743266 0.178642
0.257674 0.662644
0.767855 0.882240
0.082776 0.164960
0.203053 0.995092
0.608238 0.371667
0.597964 0.460268
0.488626 0.453135
0.556254 0.544627
0.841835 0.212725
0.715258 0.658004
0.260037 0.129635
0.639975 0.504467
0.081363 0.847244
0.981126 0.619578
0.648485 0.267648
0.253256 0.634720
0.503410 0.243437
0.781772 0.255797
0.878494 0.718662
0.778962 0.164559
0.439132 0.639848
0.622457 0.005332
0.921719 0.116416
0.992423 0.006543
0.213346 0.855472
0.635218 0.362911
0.101296 0.470195
0.195652 0.968970
0.590634 0.588183
0.695761 0.309414
0.230968 0.169870
0.025084 0.238716
0.434547 0.496126
0.735200 0.326735
0.466431 0.070202
0.791585 0.021117
0.620909 0.729005
0.713578 0.197173
0.318046 0.298224
0.563812 0.520611
0.493557 0.714294
0.209719 0.604310
0.065996 0.542708
0.824756 0.271051
0.000425 0.832281
0.371014 0.691577
0.832493 0.858562
0.030566 0.399488
0.892915 0.688713
0.360753 0.245771
0.358895 0.470809
0.837728 0.544575
0.927093 0.508252
0.683806 0.655740
0.432596 0.638170
0.969675 0.798316
0.315040 0.087561
0.728776 0.394217
0.154990 0.045786
0.904430 0.151621
0.509115 0.775249
0.941301 0.043194
0.008994 0.241904
0.832447 0.339837
0.062889 0.658172
0.002779 0.297792
0.580178 0.991820
0.831578 0.798147
0.704725 0.894165
0.082036 0.906525
0.498713 0.613088
0.064055 0.984400
0.422062 0.927016
0.587063 0.052126
0.428527 0.220410
0.584875 0.414961
0.168302 0.263728
0.521393 0.814284
0.408113 0.268402
0.806867 0.546204
0.003164 0.491537
0.560017 0.666818
0.920527 0.682063
0.052602 0.014742
0.679987 0.847543
0.388045 0.245531
0.512234 0.588553
0.474507 0.181460
0.962396 0.393159
0.853864 0.321774
0.941417 0.990519
0.027513 0.466541
0.811560 0.561378
0.333646 0.027915
0.788296 0.025493
0.331881 0.174066
0.504313 0.795794
0.386706 0.960012
0.793999 0.889916
0.300481 0.751965
0.157261 0.383775
0.951749 0.166488
0.186001 0.283939
0.707290 0.930546
0.707194 0.517104
0.233298 0.652607
0.212209 0.733541
0.545268 0.208778
0.432352 0.436519
0.577466 0.840760
0.824641 0.917132
0.758587 0.249820
0.962251 0.012556
0.914407 0.992280
0.398709 0.027259
0.121301 0.367304
0.643081 0.560567
0.864136 0.741057
0.674109 0.842342
0.754654 0.897780
0.324983 0.285250
0.368223 0.865926
0.572286 0.866936
0.299938 0.145009
0.628613 0.616426
0.607285 0.636264
0.556197 0.563734
0.051102 0.146629
0.439684 0.822530
0.728749 0.496607
0.830521 0.052247
0.476383 0.161853
0.489734 0.546057
0.536401 0.887833
0.712167 0.925895
0.835327 0.461200
0.482286 0.367142
0.481559 0.021851
0.051852 0.756819
0.405408 0.380532
0.022154 0.344290
0.271309 0.915161
0.802538 0.083532
0.647945 0.298983
0.651519 0.905167
0.982794 0.474084
0.118166 0.055155
0.881169 0.476544
0.238502 0.767692
0.516003 0.665515
0.534715 0.966912
0.936589 0.417921
0.801262 0.656217
0.734380 0.571749
0.286629 0.914717
0.076778 0.723760
0.685180 0.256802
0.845454 0.805220
0.033897 0.034138
0.510917 0.451234
0.142115 0.459351
0.313276 0.999065
0.258968 0.629756
0.152780 0.781655
0.596212 0.673065
0.987990 0.278610
0.870811 0.537819
0.672010 0.092415
0.513777 0.937133
0.958128 0.868482
0.504584 0.124334
0.981553 0.962836
0.420984 0.861377
0.988588 0.846362
0.055647 0.579171
0.142710 0.367237
0.156565 0.851984
0.267835 0.315152
0.898841 0.570721
0.814423 0.182013
0.573795 0.748733
0.488418 0.855261
0.518332 0.404636
0.596831 0.967861
0.022893 0.395580
0.381408 0.435679
0.176351 0.606656
0.630716 0.670880
0.790628 0.736658
0.736486 0.705089
0.407135 0.452026
0.469650 0.098995
0.242615 0.411876
0.952495 0.031759
0.893541 0.529829
0.426501 0.882014
0.878153 0.116932
0.105674 0.518624
0.541725 0.563919
0.239756 0.196366
0.347501 0.713434
0.654104 0.289940
0.753248 0.719467
0.226648 0.903574
0.317476 0.535762
0.658408 0.938025
0.332534 0.217716
0.067337 0.160144
0.008700 0.584195
0.044259 0.039437
0.060734 0.408070
0.783921 0.988486
0.785471 0.695969
0.801352 0.813740
0.670330 0.768948
0.460100 0.181719
0.705233 0.132947
0.445606 0.141294
0.158953 0.938251
0.579223 0.514551
0.042833 0.197053
0.497674 0.073959
0.882894 0.112976
0.508338 0.442104
0.123756 0.163104
0.346754 0.865233
0.709101 0.851810
0.981424 0.756765
0.768130 0.181065
0.896787 0.858907
0.802322 0.547592
0.795670 0.047137
0.459612 0.877537
0.382481 0.065202
0.903079 0.395283
0.020133 0.869180
0.349109 0.375773
0.244374 0.520824
0.694681 0.898448
0.207130 0.300120
0.509770 0.249654
0.220982 0.408297
0.532080 0.890716
0.507365 0.948376
0.821102 0.447179
0.641089 0.841020
0.270973 0.166192
0.417455 0.001607
0.289063 0.986066
0.972994 0.654005
0.000715 0.700488
0.891696 0.726899
0.619637 0.069583
0.619723 0.836124
0.797914 0.499669
0.469255 0.169739
0.237336 0.833113
0.699873 0.848329
0.407219 0.057388
0.803708 0.845676
0.674532 0.929962
0.877825 0.287551
0.494146 0.485042
0.930752 0.316376
0.116631 0.219172
0.172323 0.817854
0.787442 0.320319
0.922246 0.332772
0.552758 0.848661
0.196147 0.422007
0.267647 0.393534
0.979651 0.815121
0.270600 0.965671
0.222733 0.776936
0.399687 0.307471
0.493282 0.354446
0.868979 0.816558
0.419767 0.790981
0.505659 0.436000
0.154757 0.968450
0.819426 0.810771
0.640685 0.736972
0.427496 0.372480
0.225587 0.881639
0.943013 0.434453
0.386474 0.265568
0.289847 0.826781
0.102323 0.053214
0.129978 0.029828
0.167793 0.763646
0.345173 0.698022
0.232167 0.244944
0.075720 0.940133
0.929715 0.879553
0.770582 0.311187
0.421473 0.756618
0.348817 0.422411
0.979690 0.635452
0.030057 0.889952
0.576776 0.316909
0.805963 0.417601
0.474300 0.548044
0.911073 0.704865
0.959406 0.523564
0.371084 0.195838
0.764917 0.048039
0.462990 0.537703
0.243460 0.126550
0.674636 0.855490
0.309018 0.619703
0.700269 0.570099
0.796714 0.179060
0.488890 0.481232
0.623216 0.674869
0.398340 0.879135
0.944190 0.597088
0.789308 0.703475
0.351012 0.752879
0.254003 0.409652
0.781127 0.709852
0.447583 0.281226
0.173437 0.600718
0.547757 0.271728
0.179870 0.084486
0.280206 0.802585
0.388722 0.127853
0.047550 0.364528
0.273124 0.990186
0.993614 0.537511
0.479787 0.073225
0.034528 0.219221
0.046862 0.912417
0.325204 0.316524
0.133059 0.952420
0.177428 0.444089
0.392121 0.000604
0.065460 0.578199
0.936399 0.798294
0.249578 0.285413
0.518001 0.844599
0.219111 0.110141
0.420378 0.932856
0.861366 0.587160
0.757173 0.488167
0.802780 0.491143
0.499324 0.134498
0.765547 0.160414
0.981590 0.669681
0.552376 0.992900
0.141883 0.680040
0.221391 0.529473
0.786137 0.833337
0.911132 0.444492
0.145348 0.867355
0.994924 0.900080
0.726258 0.577382
0.390242 0.300785
0.594599 0.591055
0.998837 0.846540
0.701517 0.382975
0.689703 0.980645
0.166842 0.236221
0.968930 0.364901
0.172495 0.338332
0.080679 0.841713
0.208988 0.778646
0.304606 0.605179
0.873850 0.271164
0.396068 0.177140
0.921307 0.504251
0.009295 0.283933
0.578865 0.237281
0.091287 0.970914
0.543959 0.932108
0.740169 0.429351
0.630264 0.346393
0.500003 0.764953
0.166288 0.742841
0.705254 0.415854
0.605898 0.881666
0.027376 0.326659
0.787805 0.720827
0.483642 0.585424
0.141049 0.318655
0.452901 0.235667
0.771031 0.617904
0.849638 0.836947
0.442844 0.569253
0.625776 0.586487
0.949613 0.383961
0.721682 0.440308
0.238199 0.296493
0.875565 0.380649
0.621678 0.623573
0.988627 0.454956
0.889676 0.264290
0.369228 0.119416
0.678950 0.967827
0.446449 0.893687
0.840844 0.341551
0.369965 0.346678
0.446119 0.480266
0.033768 0.331269
0.701057 0.987343
0.671245 0.666815
0.982515 0.691831
0.038935 0.952423
0.481144 0.178017
0.714686 0.666869
0.282003 0.147259
0.796648 0.408404
0.822790 0.616276
0.120711 0.734176
0.861374 0.122845
0.526420 0.042260
0.813263 0.855434
0.863799 0.956304
0.878103 0.705855
0.365794 0.597812
0.943201 0.498635
0.874635 0.920589
0.956408 0.060777
0.289309 0.867543
0.921017 0.063173
0.515224 0.096960
0.007174 0.406386
0.105150 0.932783
0.384543 0.440234
0.159004 0.702395
0.123246 0.904191
0.216971 0.999759
0.779335 0.321314
0.595778 0.909799
0.332626 0.097816
0.937428 0.156722
0.202613 0.693590
0.686193 0.626568
0.836694 0.799748
0.795493 0.230854
0.590697 0.325546
0.560796 0.531674
0.130535 0.443839
0.972321 0.138438
0.702388 0.028147
0.685889 0.908095
0.104161 0.386479
0.968199 0.828214
0.171572 0.333298
0.500225 0.195255
0.045482 0.886006
0.270605 0.006752
0.907673 0.690484
0.763100 0.109866
0.267643 0.616655
0.444010 0.498517
0.922716 0.196819
0.480212 0.801173
0.527272 0.143152
0.430210 0.304767
0.961751 0.588562
0.939902 0.505401
0.599372 0.727648
0.473844 0.819315
0.902465 0.155319
0.581204 0.024991
0.693578 0.906341
0.016483 0.157424
0.420525 0.352364
0.864362 0.688893
0.390766 0.645009
0.197623 0.425655
0.766480 0.985494
0.105585 0.406281
0.826657 0.589456
0.353111 0.163205
0.016968 0.482942
0.058013 0.956760
0.635445 0.581701
0.460057 0.950492
0.313614 0.957561
0.853807 0.240079
0.475965 0.323176
0.320820 0.977505
0.927591 0.290439
0.955093 0.744514
0.321006 0.207024
0.494312 0.033264
0.312285 0.570386
0.725028 0.919468
0.209872 0.041035
0.846765 0.633549
0.253322 0.985711
0.420270 0.741974
0.143525 0.735885
0.976677 0.517479
0.015869 0.943046
0.907953 0.702896
0.451208 0.471619
0.481860 0.475777
0.145693 0.065526
0.141026 0.939522
0.249528 0.876988
0.740849 0.959631
0.114520 0.554747
0.520470 0.976221
0.911889 0.346903
0.659302 0.778756
0.519648 0.923157
0.274769 0.922828
0.076746 0.135151
0.485651 0.067375
0.898649 0.506663
0.859901 0.278847
0.792793 0.972774
0.036949 0.801716
0.833348 0.538185
0.755296 0.642995
0.957483 0.100126
0.690709 0.780742
0.778707 0.458430
0.878573 0.072714
0.973782 0.724691
0.047656 0.939787
0.082980 0.552729
0.386608 0.388796
0.253779 0.060732
0.482228 0.785569
0.851853 0.397123
0.050690 0.023383
0.318373 0.363703
0.873005 0.668040
0.346533 0.635232
0.795961 0.267119
0.932449 0.736258
0.201951 0.988194
0.801782 0.662586
0.885514 0.090131
0.171359 0.469544
0.123033 0.212564
0.699114 0.784623
0.272272 0.800605
0.047016 0.220740
0.403526 0.347756
0.368082 0.669493
0.468128 0.340068
0.041173 0.988423
0.431083 0.382406
0.562652 0.195492
0.523910 0.872247
0.208764 0.936937
0.878958 0.257197
0.984104 0.586449
0.395713 0.952397
0.808870 0.469754
0.347494 0.894832
0.811023 0.416822
0.444760 0.826988
0.850958 0.088384
0.761842 0.186265
0.704444 0.500130
0.926702 0.937606
0.297996 0.698985
0.236691 0.989184
0.652647 0.594630
0.023536 0.379060
0.208034 0.328044
0.177776 0.814203
0.657031 0.805331
0.181984 0.390176
0.222767 0.175743
0.791251 0.786091
0.481912 0.246200
0.610381 0.928594
0.940361 0.632904
0.099864 0.568809
0.232396 0.609807
0.759103 0.280768
0.577324 0.518135
0.296342 0.396470
0.367872 0.227885
0.427162 0.434344
0.320970 0.830066
0.823334 0.395191
0.983847 0.604491
0.474432 0.743866
0.184936 0.458736
0.757585 0.715637
0.020940 0.675713
0.222494 0.639534
0.536957 0.386550
0.934070 0.666223
0.914478 0.048787
0.072522 0.339284
0.270348 0.936863
0.675962 0.427456
0.588703 0.335504
0.483573 0.562528
0.465116 0.928911
0.285952 0.943335
0.155264 0.415280
0.213151 0.167096
0.981908 0.273157
0.743715 0.690206
0.440992 0.612418
0.785342 0.212774
0.150965 0.849906
0.335170 0.830306
0.762734 0.079004
0.819060 0.786895
0.127425 0.534451
0.815715 0.087118
0.998790 0.653811
0.525067 0.556208
0.381306 0.306173
0.053881 0.624415
0.913767 0.470406
0.020697 0.399804
0.379407 0.145435
0.151408 0.910694
0.277248 0.250083
0.527248 0.988315
0.213835 0.113936
0.267376 0.657254
0.516902 0.412789
0.054246 0.212391
0.828209 0.106497
0.855531 0.818268
0.801750 0.637830
0.082437 0.898834
0.854837 0.375742
0.102783 0.596333
0.572385 0.887689
0.848570 0.158520
0.899642 0.428555
0.612643 0.111687
0.625919 0.796645
0.266007 0.076615
0.714798 0.331343
0.175095 0.344546
0.523203 0.524670
0.593710 0.856735
0.974298 0.738964
0.520392 0.322146
0.648183 0.669358
0.211098 0.663761
0.328690 0.973178
0.549797 0.351585
0.370087 0.171510
0.212966 0.686590
0.515304 0.164231
0.070022 0.728050
0.613058 0.085152
0.104380 0.817283
0.710599 0.790910
0.470857 0.054600
0.850647 0.021500
0.760485 0.577125
0.377402 0.447310
0.469130 0.864015
0.851792 0.868103
0.146476 0.706118
0.102497 0.114222
0.324108 0.342347
0.696793 0.646382
0.652413 0.502095
0.486413 0.827805
0.918113 0.406347
0.298150 0.932560
0.899509 0.609830
0.163094 0.154710
0.676677 0.025954
0.461195 0.452505
0.891926 0.595490
0.617722 0.158269
0.976750 0.354501
0.165040 0.873774
0.393796 0.558081
0.218242 0.269287
0.722669 0.712929
0.243836 0.054779
0.187884 0.781809
0.598877 0.654394
0.536350 0.195616
0.484385 0.373793
0.890252 0.570497
0.803821 0.840904
0.752423 0.978494
0.276354 0.702977
0.566547 0.962241
0.166102 0.634487
0.347577 0.547647
0.429864 0.352641
0.564481 0.147496
0.876568 0.387157
0.246135 0.791185
0.466414 0.615001
0.878050 0.116936
0.823813 0.369649
0.319094 0.151379
0.848626 0.281383
0.611333 0.937456
0.335964 0.402744
0.779073 0.530671
0.484660 0.148909
0.788471 0.182181
0.776338 0.316127
0.767289 0.207052
0.038259 0.730859
0.512480 0.202871
0.654978 0.972527
0.385606 0.451659
0.876797 0.462765
0.900020 0.403606
0.455278 0.110296
0.056494 0.464676
0.987686 0.001715
0.432716 0.697566
0.696254 0.443612
0.359984 0.672042
0.550718 0.092321
0.122964 0.019200
0.569789 0.299683
0.309767 0.815056
0.564497 0.136277
0.687794 0.600103
0.527606 0.497209
0.687847 0.818813
0.720663 0.203153
0.460042 0.072223
0.216429 0.669545
0.180127 0.072398
0.766738 0.238054
0.194574 0.283388
0.611342 0.971532
0.545347 0.458001
0.626120 0.967465
0.657745 0.408202
0.787688 0.949616
0.267579 0.365236
0.048284 0.725909
0.540522 0.863172
0.933108 0.801191
0.603609 0.632832
0.745125 0.505228
0.287171 0.466072
0.939722 0.020471
0.441770 0.740063
0.182334 0.511517
0.013640 0.704218
0.621466 0.148376
0.497721 0.452965
0.691088 0.578203
0.334575 0.077783
0.245888 0.371490
0.422003 0.382710
0.410711 0.841733
0.927074 0.309260
0.244250 0.613761
0.159955 0.396495
0.857294 0.003624
0.254857 0.251544
0.345399 0.237691
0.967440 0.123646
0.104227 0.064275
0.909120 0.459924
0.398164 0.467523
0.223042 0.705174
0.093425 0.362946
0.525518 0.882464
0.089908 0.394892
0.768328 0.844182
0.186926 0.838619
0.843023 0.953786
0.508473 0.982571
0.430390 0.358089
0.426932 0.370964
0.942939 0.734861
0.561773 0.763319
0.525764 0.223346
0.166707 0.635238
0.682616 0.350669
0.523661 0.059655
0.583090 0.848174
0.308569 0.445862
0.200400 0.203049
0.710009 0.173664
0.694398 0.635893
0.810498 0.050819
0.775614 0.268460
0.772101 0.131014
0.924253 0.535527
0.994036 0.753839
0.907337 0.434101
0.549954 0.395263
0.199026 0.396173
0.261554 0.010849
0.493482 0.412544
0.408367 0.782188
0.263919 0.019789
0.487715 0.160150
0.132149 0.549143
0.430358 0.537198
0.623401 0.441405
0.857912 0.626887
0.876396 0.917807
0.180962 0.429658
0.262519 0.767890
0.642135 0.798492
0.667650 0.485785
0.346427 0.536540
0.218874 0.433616
0.134330 0.219646
0.638985 0.162796
0.199329 0.629444
0.593000 0.405393
0.624186 0.934368
0.281278 0.666085
0.142991 0.987308
0.349788 0.805745
0.534970 0.376447
0.516586 0.625660
0.477290 0.442276
0.494896 0.814238
0.086744 0.261502
0.790305 0.498097
0.191904 0.320457
0.502596 0.807423
0.753276 0.769875
0.848836 0.405130
0.703898 0.451385
0.134418 0.553099
0.917648 0.600816
0.917400 0.936818
0.216478 0.199479
0.006847 0.176755
0.134009 0.480013
0.870766 0.954103
0.620584 0.742632
0.999602 0.901359
0.468596 0.704809
0.905792 0.460506
0.787438 0.001763
0.349628 0.500276
0.809526 0.764823
0.801835 0.511588
0.460742 0.001774
0.609506 0.287153
0.495755 0.212571
0.986419 0.544635
0.161413 0.842722
0.770650 0.047113
0.915735 0.986620
0.367355 0.943277
0.836902 0.109607
0.419396 0.067088
0.863250 0.857747
0.956936 0.759068
0.632951 0.771113
0.177020 0.599307
0.828650 0.416590
0.023281 0.059389
0.792001 0.791517
0.776595 0.580315
0.966759 0.195821
0.758034 0.499014
0.533497 0.925521
0.715155 0.583223
0.654294 0.721751
0.195513 0.100164
0.926894 0.859236
0.810563 0.722070
0.089910 0.169787
0.056238 0.878635
0.763367 0.643106
0.318284 0.609749
0.774440 0.590298
0.871989 0.485917
0.500226 0.575910
0.375338 0.897814
0.573678 0.123053
0.484049 0.059351
0.080691 0.835120
0.768439 0.137310
0.094380 0.841874
0.047679 0.314512
0.391360 0.863810
0.209477 0.932617
0.139504 0.996754
0.441894 0.199815
0.587312 0.474462
0.019029 0.455819
0.217389 0.102986
0.338591 0.412121
0.279139 0.278048
0.930392 0.990630
0.359750 0.483019
0.641269 0.880740
0.620198 0.484748
0.932100 0.627266
0.836844 0.766662
0.072792 0.638570
0.441800 0.247882
0.318972 0.053216
0.477317 0.515367
0.221601 0.963338
0.817022 0.632465
0.091005 0.532708
0.463958 0.851069
0.301596 0.761396
0.467763 0.296898
0.904201 0.725075
0.470244 0.119546
0.058556 0.437422
0.935568 0.097662
0.554674 0.214086
0.927988 0.420238
0.620043 0.074476
0.699831 0.036427
0.577185 0.264465
0.208228 0.150377
0.968562 0.985701
0.537131 0.838049
0.357269 0.702295
0.752077 0.954204
0.948041 0.489913
0.445946 0.091644
0.657932 0.409748
0.416151 0.912601
0.819897 0.442718
0.690530 0.979075
0.523225 0.778388
0.743679 0.991399
0.281194 0.853359
0.806665 0.280011
0.373544 0.873664
0.710109 0.804323
0.876030 0.386520
0.307497 0.426221
0.257061 0.857607
0.974081 0.722995
0.912442 0.298220
0.225878 0.730734
0.691992 0.223398
0.828293 0.080010
0.907581 0.902113
0.636484 0.772718
0.011696 0.150421
0.787484 0.298704
0.170261 0.812142
0.457508 0.740214
0.206693 0.531369
0.602861 0.585222
0.706077 0.101764
0.624566 0.302035
0.919313 0.342663
0.584127 0.722746
0.669144 0.347467
0.364924 0.816273
0.260114 0.446471
0.501108 0.588848
0.078617 0.216897
0.371791 0.049490
0.967854 0.527582
0.866677 0.145640
0.669209 0.601038
0.196390 0.135195
0.106404 0.709316
0.217955 0.481144
0.286979 0.663092
0.534810 0.017541
0.803658 0.520528
0.244381 0.941160
0.917421 0.786536
0.464989 0.890376
0.820591 0.778174
0.887778 0.273196
0.439368 0.001805
0.254006 0.286131
0.298899 0.873933
0.844936 0.186948
0.105732 0.204241
0.513213 0.804718
0.524602 0.765299
0.318662 0.798228
0.079761 0.121333
0.693349 0.333502
0.105153 0.644733
0.869838 0.636766
0.010384 0.426205
0.415366 0.092067
0.738381 0.543074
0.920035 0.152356
0.422877 0.177108
0.958587 0.875640
0.806428 0.095140
0.497448 0.089648
0.450769 0.498952
0.000682 0.929381
0.454996 0.955148
0.507123 0.667761
0.160761 0.770652
0.125151 0.273971
0.646436 0.404620
0.947477 0.502119
0.096101 0.649843
0.607853 0.049833
0.251690 0.340191
0.207932 0.013855
0.700697 0.717279
0.247496 0.918956
0.926439 0.389690
0.892878 0.162698
0.553460 0.187148
0.736066 0.286798
0.911837 0.094847
0.322565 0.840019
0.703360 0.526030
0.506259 0.896475
0.896459 0.384134
0.308818 0.985919
0.690624 0.810789
0.261436 0.820688
0.709731 0.494923
0.353420 0.255581
0.608398 0.509233
0.927286 0.834455
0.603089 0.394427
0.120371 0.871269
0.037524 0.071836
0.350406 0.335659
0.432983 0.911514
0.515763 0.012187
0.137268 0.577467
0.117320 0.607223
0.526389 0.300782
0.032273 0.278601
0.363370 0.749352
0.013989 0.153664
0.505945 0.024069
0.303452 0.212416
0.259043 0.509592
0.898032 0.485830
0.037055 0.911784
0.251725 0.661621
0.866144 0.884216
0.413169 0.837727
0.078568 0.699703
0.470348 0.892318
0.511204 0.687457
0.819005 0.622948
0.818027 0.120519
0.285828 0.566497
0.428677 0.791529
0.727553 0.052458
0.884042 0.199181
0.839773 0.344660
0.325656 0.701242
0.513178 0.348651
